9 23 36 65 -> 103 fr=79 (0.1280), cf=0.975, gamma=7.617, delta=0.111, M=-2.250e+002
42 57 67 69 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
42 57 67 69 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 50 59 74 79 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 52 59 67 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 52 59 69 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 50 52 57 59 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 38 52 59 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
52 57 59 74 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 52 67 69 79 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 52 57 67 79 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
50 67 74 79 89 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
50 55 59 83 93 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 50 55 59 83 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 38 55 57 83 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
50 55 69 83 93 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 50 55 69 83 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
50 55 59 79 93 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 50 55 59 79 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 38 55 57 79 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
50 55 69 79 93 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 50 55 69 79 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
57 63 74 79 89 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 63 67 69 89 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
46 50 57 67 74 89 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
46 50 52 57 67 74 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
41 57 69 74 89 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
42 50 57 69 83 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
42 50 57 69 83 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
42 52 69 83 93 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 50 59 67 83 89 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 50 59 69 83 89 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 38 59 83 89 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
52 59 67 83 89 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
52 59 69 83 89 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 57 59 74 83 89 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
50 52 57 59 83 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 50 67 83 89 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 38 67 74 83 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 52 69 74 83 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 52 57 74 83 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 50 52 74 83 95 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
50 52 67 69 83 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 50 52 67 69 83 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
57 67 74 83 89 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
50 52 67 83 89 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
67 74 83 89 95 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
50 52 67 83 93 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 50 52 67 83 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
42 67 69 79 93 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
42 50 69 79 89 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
42 67 69 74 93 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
42 50 57 69 89 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
42 50 52 57 69 74 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 50 59 67 79 89 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 50 59 69 79 89 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 38 59 79 89 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 57 59 74 79 89 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 52 59 67 89 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 52 59 69 89 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 38 50 57 59 74 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 50 59 74 93 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
50 57 59 74 89 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 50 67 79 89 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 38 67 74 79 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 38 52 69 74 79 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 50 52 57 74 79 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 52 74 79 93 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 38 52 74 79 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 57 67 69 74 89 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 38 52 57 67 69 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 38 50 67 69 74 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 38 50 52 69 74 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
50 57 63 74 79 93 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
41 42 57 69 74 79 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
41 42 52 57 69 74 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 42 57 69 83 93 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 38 57 59 74 83 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
57 59 67 74 83 89 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 52 59 67 83 89 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 52 59 67 83 93 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 50 59 67 74 83 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
57 59 69 74 83 89 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 52 59 69 83 89 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 52 59 69 83 93 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 50 59 69 74 83 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 50 57 67 83 89 95 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 38 50 69 74 83 89 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
57 67 69 74 83 89 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
50 52 57 67 83 95 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 52 67 83 89 93 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 67 74 83 89 93 95 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
50 52 57 69 74 83 89 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
50 52 69 74 83 89 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 52 69 74 83 89 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
50 52 69 74 83 93 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 50 52 74 83 89 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
42 57 69 74 79 89 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
42 50 52 69 79 93 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
42 50 52 57 69 93 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 38 57 59 74 79 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
57 59 67 74 79 89 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 50 59 67 74 79 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
57 59 69 74 79 89 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 50 59 69 74 79 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 50 57 59 67 89 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 38 50 57 59 67 89 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 38 50 59 67 89 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 50 57 59 69 89 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 38 50 57 59 69 89 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 38 50 59 69 89 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 50 57 67 79 89 95 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 50 69 74 79 89 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 52 57 74 79 89 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 52 57 74 79 95 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 38 50 74 79 89 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 50 67 69 74 79 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 57 67 74 79 89 95 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 38 52 57 69 74 89 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 52 57 67 69 74 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 52 67 69 74 89 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 52 67 69 74 93 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 57 59 67 74 83 93 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 38 57 59 67 74 83 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 57 59 69 74 83 93 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 38 57 59 69 74 83 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 50 57 59 67 83 89 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
50 57 59 67 74 83 93 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 50 57 59 69 83 89 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
50 57 59 69 74 83 93 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 57 67 69 74 83 93 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 38 57 67 69 74 83 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 38 57 69 74 83 89 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 50 57 67 69 83 89 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
50 57 67 69 74 83 93 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 50 67 74 83 93 95 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 50 52 57 74 83 89 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
50 52 57 74 83 89 95 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 50 52 57 74 83 93 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
42 52 57 69 74 79 93 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 57 59 67 74 79 93 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 38 57 59 67 74 79 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 57 59 69 74 79 93 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 38 57 59 69 74 79 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
50 57 59 67 74 79 93 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 50 52 57 59 67 77 79 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 50 52 59 67 77 79 89 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
50 57 59 69 74 79 93 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 50 52 57 59 69 77 79 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 50 52 59 69 77 79 89 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
50 52 57 59 77 79 89 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
50 52 57 59 77 79 93 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 50 52 57 59 77 89 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 50 52 57 59 77 93 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 57 67 69 74 79 93 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 38 57 67 69 74 79 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 50 57 67 69 74 79 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
50 52 57 67 69 77 79 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 50 52 57 67 77 79 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
50 52 57 69 74 79 89 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 52 57 69 74 79 89 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
50 52 57 69 74 79 93 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
50 52 57 67 69 74 95 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
35 38 50 52 57 69 83 93 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 50 52 57 67 69 79 89 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 50 52 67 69 77 79 89 93 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 50 52 67 69 77 79 93 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
50 52 57 67 77 79 89 93 95 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 52 57 67 77 79 89 93 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
50 52 57 67 77 79 93 95 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
38 50 52 67 77 79 89 93 97 -> 113 fr=82 (0.1329), cf=0.376, gamma=2.830, delta=0.086, M=-9.727e+001
12 35 38 48 67 87 -> 114 fr=72 (0.1167), cf=0.511, gamma=3.842, delta=0.086, M=-9.725e+001
12 35 38 48 52 67 91 -> 114 fr=72 (0.1167), cf=0.511, gamma=3.842, delta=0.086, M=-9.725e+001
12 35 38 48 50 67 89 91 -> 114 fr=72 (0.1167), cf=0.511, gamma=3.842, delta=0.086, M=-9.725e+001
46 57 83 87 91 -> 107 fr=80 (0.1297), cf=0.419, gamma=3.114, delta=0.088, M=-9.719e+001
41 50 57 83 87 97 -> 107 fr=80 (0.1297), cf=0.419, gamma=3.114, delta=0.088, M=-9.719e+001
41 42 50 57 83 87 91 -> 107 fr=80 (0.1297), cf=0.419, gamma=3.114, delta=0.088, M=-9.719e+001
41 50 57 83 89 91 97 -> 107 fr=80 (0.1297), cf=0.419, gamma=3.114, delta=0.088, M=-9.719e+001
41 50 52 57 83 91 97 -> 107 fr=80 (0.1297), cf=0.419, gamma=3.114, delta=0.088, M=-9.719e+001
46 50 69 74 87 -> 107 fr=79 (0.1280), cf=0.432, gamma=3.209, delta=0.088, M=-9.717e+001
46 50 57 69 87 91 -> 107 fr=79 (0.1280), cf=0.432, gamma=3.209, delta=0.088, M=-9.717e+001
46 50 69 74 89 91 -> 107 fr=79 (0.1280), cf=0.432, gamma=3.209, delta=0.088, M=-9.717e+001
46 50 52 69 74 91 -> 107 fr=79 (0.1280), cf=0.432, gamma=3.209, delta=0.088, M=-9.717e+001
12 16 35 55 87 97 -> 113 fr=67 (0.1086), cf=0.578, gamma=4.346, delta=0.084, M=-9.716e+001
12 16 35 63 87 97 -> 113 fr=67 (0.1086), cf=0.578, gamma=4.346, delta=0.084, M=-9.716e+001
12 16 35 67 83 87 97 -> 113 fr=67 (0.1086), cf=0.578, gamma=4.346, delta=0.084, M=-9.716e+001
12 16 35 59 67 87 97 -> 113 fr=67 (0.1086), cf=0.578, gamma=4.346, delta=0.084, M=-9.716e+001
12 16 35 59 69 87 97 -> 113 fr=67 (0.1086), cf=0.578, gamma=4.346, delta=0.084, M=-9.716e+001
12 16 35 67 79 87 97 -> 113 fr=67 (0.1086), cf=0.578, gamma=4.346, delta=0.084, M=-9.716e+001
12 16 35 38 67 69 87 97 -> 113 fr=67 (0.1086), cf=0.578, gamma=4.346, delta=0.084, M=-9.716e+001
41 48 50 67 89 97 -> 114 fr=80 (0.1297), cf=0.406, gamma=3.056, delta=0.087, M=-9.713e+001
41 48 50 52 67 97 -> 114 fr=80 (0.1297), cf=0.406, gamma=3.056, delta=0.087, M=-9.713e+001
14 46 57 83 -> 107 fr=73 (0.1183), cf=0.507, gamma=3.768, delta=0.087, M=-9.709e+001
14 41 57 83 91 -> 107 fr=73 (0.1183), cf=0.507, gamma=3.768, delta=0.087, M=-9.709e+001
14 41 83 91 97 -> 107 fr=73 (0.1183), cf=0.507, gamma=3.768, delta=0.087, M=-9.709e+001
14 41 57 83 89 -> 107 fr=73 (0.1183), cf=0.507, gamma=3.768, delta=0.087, M=-9.709e+001
14 41 52 57 83 -> 107 fr=73 (0.1183), cf=0.507, gamma=3.768, delta=0.087, M=-9.709e+001
14 50 52 74 83 87 -> 107 fr=73 (0.1183), cf=0.507, gamma=3.768, delta=0.087, M=-9.709e+001
14 50 52 57 74 83 89 91 -> 107 fr=73 (0.1183), cf=0.507, gamma=3.768, delta=0.087, M=-9.709e+001
12 14 27 41 79 91 -> 107 fr=62 (0.1005), cf=0.660, gamma=4.903, delta=0.080, M=-9.707e+001
12 14 27 35 41 69 -> 107 fr=62 (0.1005), cf=0.660, gamma=4.903, delta=0.080, M=-9.707e+001
12 14 27 41 69 91 -> 107 fr=62 (0.1005), cf=0.660, gamma=4.903, delta=0.080, M=-9.707e+001
12 14 27 35 52 83 -> 107 fr=62 (0.1005), cf=0.660, gamma=4.903, delta=0.080, M=-9.707e+001
12 14 27 69 83 89 -> 107 fr=62 (0.1005), cf=0.660, gamma=4.903, delta=0.080, M=-9.707e+001
12 14 27 83 89 93 -> 107 fr=62 (0.1005), cf=0.660, gamma=4.903, delta=0.080, M=-9.707e+001
12 14 27 83 89 97 -> 107 fr=62 (0.1005), cf=0.660, gamma=4.903, delta=0.080, M=-9.707e+001
12 14 27 50 83 89 -> 107 fr=62 (0.1005), cf=0.660, gamma=4.903, delta=0.080, M=-9.707e+001
12 14 16 27 79 93 -> 107 fr=62 (0.1005), cf=0.660, gamma=4.903, delta=0.080, M=-9.707e+001
12 14 16 27 52 79 -> 107 fr=62 (0.1005), cf=0.660, gamma=4.903, delta=0.080, M=-9.707e+001
12 14 27 35 52 79 -> 107 fr=62 (0.1005), cf=0.660, gamma=4.903, delta=0.080, M=-9.707e+001
12 14 27 69 79 89 -> 107 fr=62 (0.1005), cf=0.660, gamma=4.903, delta=0.080, M=-9.707e+001
12 14 27 35 69 87 -> 107 fr=62 (0.1005), cf=0.660, gamma=4.903, delta=0.080, M=-9.707e+001
12 14 27 35 83 91 93 -> 107 fr=62 (0.1005), cf=0.660, gamma=4.903, delta=0.080, M=-9.707e+001
12 14 27 35 83 91 97 -> 107 fr=62 (0.1005), cf=0.660, gamma=4.903, delta=0.080, M=-9.707e+001
12 14 27 50 69 83 91 -> 107 fr=62 (0.1005), cf=0.660, gamma=4.903, delta=0.080, M=-9.707e+001
12 14 27 50 83 91 97 -> 107 fr=62 (0.1005), cf=0.660, gamma=4.903, delta=0.080, M=-9.707e+001
12 14 27 35 42 69 91 -> 107 fr=62 (0.1005), cf=0.660, gamma=4.903, delta=0.080, M=-9.707e+001
12 14 16 27 79 91 97 -> 107 fr=62 (0.1005), cf=0.660, gamma=4.903, delta=0.080, M=-9.707e+001
12 14 27 35 79 91 93 -> 107 fr=62 (0.1005), cf=0.660, gamma=4.903, delta=0.080, M=-9.707e+001
12 14 27 35 79 91 97 -> 107 fr=62 (0.1005), cf=0.660, gamma=4.903, delta=0.080, M=-9.707e+001
12 14 27 50 69 79 91 -> 107 fr=62 (0.1005), cf=0.660, gamma=4.903, delta=0.080, M=-9.707e+001
12 14 27 35 69 89 91 -> 107 fr=62 (0.1005), cf=0.660, gamma=4.903, delta=0.080, M=-9.707e+001
12 14 27 35 38 52 69 -> 107 fr=62 (0.1005), cf=0.660, gamma=4.903, delta=0.080, M=-9.707e+001
12 14 27 50 52 69 83 93 -> 107 fr=62 (0.1005), cf=0.660, gamma=4.903, delta=0.080, M=-9.707e+001
12 14 27 50 52 69 83 97 -> 107 fr=62 (0.1005), cf=0.660, gamma=4.903, delta=0.080, M=-9.707e+001
12 14 27 50 52 69 79 93 -> 107 fr=62 (0.1005), cf=0.660, gamma=4.903, delta=0.080, M=-9.707e+001
12 14 27 50 52 69 79 97 -> 107 fr=62 (0.1005), cf=0.660, gamma=4.903, delta=0.080, M=-9.707e+001
